,Date,MaxTemp,MinTemp,Precipitation,County,Deaths,Case,Vehicles,City,Category
15422,2016-04-06,48,30,0.0,QUEENS (81),1.0,360158.0,1.0,New York City,Dry
15423,2016-04-07,58,48,0.09,QUEENS (81),1.0,360161.0,1.0,New York City,Moderate
15424,2016-04-07,58,48,0.09,BRONX (5),1.0,360182.0,1.0,New York City,Moderate
15425,2016-04-08,50,40,0.01,,,,,New York City,Light
15426,2016-04-09,43,36,0.11,QUEENS (81),1.0,360188.0,2.0,New York City,Moderate
15427,2016-04-10,50,31,0.0,,,,,New York City,Dry
15428,2016-04-11,65,43,0.01,,,,,New York City,Light
15429,2016-04-12,59,45,0.2,RICHMOND (85),1.0,360190.0,1.0,New York City,Moderate
15430,2016-04-13,58,40,0.0,,,,,New York City,Dry
15431,2016-04-14,62,43,0.0,KINGS (47),1.0,360216.0,1.0,New York City,Dry
15432,2016-04-15,65,42,0.0,KINGS (47),1.0,360191.0,1.0,New York City,Dry
15433,2016-04-15,65,42,0.0,RICHMOND (85),1.0,360550.0,1.0,New York City,Dry
15434,2016-04-16,68,43,0.0,,,,,New York City,Dry
15435,2016-04-17,75,44,0.0,QUEENS (81),1.0,360195.0,1.0,New York City,Dry
15436,2016-04-18,82,51,0.0,,,,,New York City,Dry
15437,2016-04-19,73,55,0.0,,,,,New York City,Dry
15438,2016-04-20,69,49,0.0,KINGS (47),1.0,360204.0,1.0,New York City,Dry
15439,2016-04-20,69,49,0.0,QUEENS (81),1.0,360208.0,1.0,New York City,Dry
15440,2016-04-20,69,49,0.0,KINGS (47),1.0,360253.0,1.0,New York City,Dry
15441,2016-04-21,73,49,0.0,,,,,New York City,Dry
15442,2016-04-22,79,62,0.001,,,,,New York City,Light
15443,2016-04-23,71,54,0.16,,,,,New York City,Moderate
15444,2016-04-24,68,47,0.0,,,,,New York City,Dry
15445,2016-04-25,69,50,0.0,KINGS (47),1.0,360952.0,2.0,New York City,Dry
15446,2016-04-26,60,47,0.24,,,,,New York City,Moderate
15447,2016-04-27,62,46,0.0,BRONX (5),1.0,360224.0,1.0,New York City,Dry
15448,2016-04-28,59,48,0.0,,,,,New York City,Dry
15449,2016-04-29,58,45,0.05,,,,,New York City,Moderate
15450,2016-04-30,65,46,0.0,BRONX (5),1.0,360227.0,2.0,New York City,Dry
15451,2016-05-01,51,45,0.16,NEW YORK (61),1.0,360230.0,1.0,New York City,Moderate
15452,2016-05-01,51,45,0.16,KINGS (47),1.0,360256.0,4.0,New York City,Moderate
15453,2016-05-02,60,45,0.04,QUEENS (81),1.0,360233.0,1.0,New York City,Light
15454,2016-05-03,56,51,0.61,,,,,New York City,Heavy
15455,2016-05-04,52,48,0.01,,,,,New York City,Light
15456,2016-05-05,57,46,0.0,,,,,New York City,Dry
15457,2016-05-06,54,48,0.54,KINGS (47),2.0,360234.0,1.0,New York City,Heavy
15458,2016-05-07,60,48,0.0,,,,,New York City,Dry
15459,2016-05-08,66,49,0.16,QUEENS (81),1.0,360237.0,1.0,New York City,Moderate
15460,2016-05-09,72,52,0.0,KINGS (47),1.0,360240.0,4.0,New York City,Dry
15461,2016-05-09,72,52,0.0,BRONX (5),1.0,360242.0,1.0,New York City,Dry
15462,2016-05-10,63,50,0.0,KINGS (47),1.0,360244.0,1.0,New York City,Dry
15463,2016-05-10,63,50,0.0,NEW YORK (61),1.0,360245.0,2.0,New York City,Dry
15464,2016-05-11,76,50,0.0,,,,,New York City,Dry
15465,2016-05-12,80,56,0.0,,,,,New York City,Dry
15466,2016-05-13,65,57,0.25,,,,,New York City,Moderate
15467,2016-05-14,73,56,0.0,RICHMOND (85),1.0,360329.0,2.0,New York City,Dry
15468,2016-05-15,59,46,0.0,,,,,New York City,Dry
15469,2016-05-16,66,43,0.0,BRONX (5),1.0,360259.0,1.0,New York City,Dry
15470,2016-05-17,64,52,0.0,,,,,New York City,Dry
15471,2016-05-18,68,52,0.001,,,,,New York City,Light
15472,2016-05-19,73,54,0.0,,,,,New York City,Dry
15473,2016-05-20,76,53,0.0,BRONX (5),1.0,360267.0,2.0,New York City,Dry
15474,2016-05-21,66,54,0.04,,,,,New York City,Light
15475,2016-05-22,70,52,0.09,BRONX (5),1.0,360268.0,2.0,New York City,Moderate
15476,2016-05-23,78,56,0.02,,,,,New York City,Light
15477,2016-05-24,73,58,0.18,KINGS (47),1.0,360289.0,1.0,New York City,Moderate
15478,2016-05-25,88,61,0.0,,,,,New York City,Dry
15479,2016-05-26,90,69,0.0,KINGS (47),1.0,360517.0,1.0,New York City,Dry
15480,2016-05-27,87,73,0.0,,,,,New York City,Dry
15481,2016-05-28,92,71,0.0,RICHMOND (85),1.0,360285.0,1.0,New York City,Dry
15482,2016-05-29,87,70,0.001,QUEENS (81),1.0,360295.0,2.0,New York City,Light
15483,2016-05-30,82,68,1.65,,,,,New York City,Very Heavy
15484,2016-05-31,85,71,0.0,NEW YORK (61),1.0,360298.0,1.0,New York City,Dry
15485,2016-06-01,83,66,0.0,,,,,New York City,Dry
15486,2016-06-02,78,62,0.0,,,,,New York City,Dry
15487,2016-06-03,70,63,0.04,,,,,New York City,Light
15488,2016-06-04,83,66,0.4,,,,,New York City,Moderate
15489,2016-06-05,71,65,0.91,NEW YORK (61),1.0,360318.0,1.0,New York City,Heavy
15490,2016-06-06,83,65,0.0,NEW YORK (61),1.0,360322.0,1.0,New York City,Dry
15491,2016-06-07,85,64,0.001,KINGS (47),1.0,360331.0,1.0,New York City,Light
15492,2016-06-07,85,64,0.001,NEW YORK (61),1.0,360337.0,2.0,New York City,Light
15493,2016-06-08,67,52,0.45,,,,,New York City,Moderate
15494,2016-06-09,71,54,0.0,,,,,New York City,Dry
15495,2016-06-10,77,57,0.0,BRONX (5),1.0,360339.0,3.0,New York City,Dry
15496,2016-06-10,77,57,0.0,KINGS (47),1.0,360342.0,2.0,New York City,Dry
15497,2016-06-11,88,59,0.0,NEW YORK (61),1.0,360344.0,1.0,New York City,Dry
15498,2016-06-11,88,59,0.0,NEW YORK (61),1.0,360345.0,1.0,New York City,Dry
15499,2016-06-11,88,59,0.0,BRONX (5),1.0,360347.0,2.0,New York City,Dry
15500,2016-06-12,83,62,0.0,BRONX (5),1.0,360348.0,1.0,New York City,Dry
15501,2016-06-13,74,57,0.0,QUEENS (81),1.0,360350.0,2.0,New York City,Dry
15502,2016-06-13,74,57,0.0,QUEENS (81),2.0,360352.0,1.0,New York City,Dry
15503,2016-06-14,79,58,0.0,,,,,New York City,Dry
15504,2016-06-15,85,62,0.0,,,,,New York City,Dry
15505,2016-06-16,74,65,0.22,NEW YORK (61),1.0,360356.0,1.0,New York City,Moderate
15506,2016-06-16,74,65,0.22,QUEENS (81),1.0,360359.0,2.0,New York City,Moderate
15507,2016-06-17,78,63,0.0,QUEENS (81),1.0,360357.0,1.0,New York City,Dry
15508,2016-06-18,87,61,0.0,NEW YORK (61),1.0,360362.0,1.0,New York City,Dry
15509,2016-06-19,88,66,0.0,KINGS (47),1.0,360361.0,1.0,New York City,Dry
15510,2016-06-19,88,66,0.0,BRONX (5),1.0,360365.0,5.0,New York City,Dry
15511,2016-06-19,88,66,0.0,RICHMOND (85),3.0,360371.0,9.0,New York City,Dry
15512,2016-06-20,84,64,0.0,QUEENS (81),1.0,360370.0,2.0,New York City,Dry
15513,2016-06-21,87,72,0.001,,,,,New York City,Light
15514,2016-06-22,86,68,0.0,,,,,New York City,Dry
15515,2016-06-23,83,69,0.0,,,,,New York City,Dry
15516,2016-06-24,84,67,0.0,NEW YORK (61),1.0,360372.0,1.0,New York City,Dry
15517,2016-06-25,86,64,0.0,RICHMOND (85),1.0,360379.0,1.0,New York City,Dry
15518,2016-06-26,87,67,0.0,,,,,New York City,Dry
15519,2016-06-27,83,67,0.45,,,,,New York City,Moderate
15520,2016-06-28,76,68,0.12,NEW YORK (61),1.0,360384.0,1.0,New York City,Moderate
15521,2016-06-29,83,67,0.01,QUEENS (81),1.0,360389.0,2.0,New York City,Light
15522,2016-06-30,85,67,0.0,QUEENS (81),1.0,360388.0,3.0,New York City,Dry
15523,2016-07-01,79,66,0.83,NEW YORK (61),1.0,360390.0,1.0,New York City,Heavy
15524,2016-07-01,79,66,0.83,BRONX (5),1.0,360439.0,1.0,New York City,Heavy
15525,2016-07-01,79,66,0.83,BRONX (5),1.0,360467.0,1.0,New York City,Heavy
15526,2016-07-02,76,63,0.0,KINGS (47),1.0,360395.0,1.0,New York City,Dry
15527,2016-07-02,76,63,0.0,KINGS (47),1.0,360470.0,1.0,New York City,Dry
15528,2016-07-03,78,64,0.0,BRONX (5),1.0,360394.0,4.0,New York City,Dry
15529,2016-07-03,78,64,0.0,KINGS (47),1.0,360397.0,2.0,New York City,Dry
15530,2016-07-04,84,66,0.49,,,,,New York City,Moderate
15531,2016-07-05,86,69,0.66,,,,,New York City,Heavy
15532,2016-07-06,91,75,0.0,,,,,New York City,Dry
15533,2016-07-07,89,77,0.04,QUEENS (81),1.0,360420.0,1.0,New York City,Light
15534,2016-07-07,89,77,0.04,QUEENS (81),1.0,360423.0,4.0,New York City,Light
15535,2016-07-08,86,67,0.08,QUEENS (81),1.0,360425.0,1.0,New York City,Moderate
15536,2016-07-09,72,65,0.53,,,,,New York City,Heavy
15537,2016-07-10,80,66,0.001,,,,,New York City,Light
15538,2016-07-11,81,65,0.0,BRONX (5),1.0,360432.0,1.0,New York City,Dry
15539,2016-07-12,82,68,0.0,BRONX (5),1.0,360431.0,2.0,New York City,Dry
